lat,temp,humidity,windspeed,precip,fire,month,ffmc,dmc,dc,isi,bui,fwi
59.776,18.8,67.3,12.5,0.0,1,9,85.0,7.2,20.1,4.0,7.6,3.7
58.5951,21.3,70.9,10.7,0.0,0,9,85.0,7.2,20.5,3.6,7.7,3.3
58.5951,20.2,66.3,12.5,0.0,0,9,85.0,7.3,20.3,4.0,7.7,3.7
58.5951,17.9,64.7,17.1,0.0,1,9,85.0,7.2,19.9,5.0,7.6,4.7
61.2355,17.4,65.4,12.2,0.0,0,9,85.0,7.1,19.8,3.9,7.5,3.5
61.2355,17.3,64.9,13.6,0.0,0,9,85.0,7.1,19.8,4.2,7.5,3.9
61.2355,18.2,64.3,12.5,0.0,1,9,85.0,7.2,20.0,4.0,7.6,3.7
60.7387,18.3,58.9,25.1,0.0,0,9,85.4,7.4,20.0,7.9,7.7,7.3
60.7387,19.0,64.3,17.0,0.0,0,9,85.0,7.3,20.1,5.0,7.7,4.7
60.7387,19.6,64.4,10.7,0.0,1,9,85.0,7.3,20.2,3.6,7.7,3.3
61.331,19.1,58.8,14.2,0.0,0,9,85.5,7.5,20.1,4.6,7.8,4.4
61.331,19.7,60.3,10.4,0.0,0,9,85.4,7.5,20.2,3.8,7.8,3.5
61.331,21.8,59.9,11.8,0.0,1,9,85.7,7.6,20.6,4.2,7.9,4.0
63.2075,19.4,60.1,11.0,0.0,0,9,85.4,7.5,20.2,3.9,7.8,3.6
63.2075,17.0,68.3,11.5,0.0,0,9,85.0,7.0,19.8,3.8,7.4,3.4
63.2075,19.6,64.0,12.5,0.0,1,9,85.0,7.3,20.2,4.0,7.7,3.7
59.7944,20.2,59.2,13.0,0.0,0,9,85.6,7.5,20.3,4.4,7.8,4.1
59.7944,21.7,63.2,13.3,0.0,0,9,85.3,7.5,20.6,4.3,7.9,4.1
59.7944,21.4,65.1,13.9,0.0,1,9,85.0,7.4,20.6,4.2,7.8,3.9
63.2146,19.6,64.0,12.5,0.0,0,9,85.0,7.3,20.2,4.0,7.7,3.7
63.2146,19.2,55.8,12.2,0.0,0,9,85.9,7.6,20.2,4.4,7.8,4.1
63.2146,14.3,63.3,14.2,0.2,1,9,85.0,7.0,19.3,4.3,7.3,3.9
55.948,19.8,52.3,17.9,0.0,0,9,86.5,7.8,20.3,6.4,8.0,6.1
55.948,16.8,61.0,10.7,0.0,0,9,85.0,7.2,19.7,3.6,7.5,3.2
55.948,18.7,65.5,10.7,0.0,1,9,85.0,7.2,20.1,3.6,7.6,3.3
63.213,14.3,63.2,14.2,0.2,0,9,85.0,7.0,19.3,4.3,7.3,3.9
63.213,12.8,70.8,10.1,0.0,0,9,84.4,6.7,19.0,3.2,7.1,2.7
63.213,13.1,67.1,12.2,0.0,1,9,84.9,6.8,19.1,3.8,7.2,3.4
63.3172,12.7,70.3,10.1,0.0,0,9,84.4,6.7,19.0,3.2,7.1,2.7
63.3172,13.2,66.2,11.8,0.0,0,9,85.0,6.9,19.1,3.8,7.3,3.4
63.3172,10.6,74.6,13.0,2.9,1,9,61.8,4.3,16.3,0.9,5.2,0.4
62.4755,11.2,81.2,9.0,0.0,0,9,82.6,6.4,18.7,2.4,6.9,1.7
62.4755,14.8,62.7,14.2,0.0,0,9,85.0,7.1,19.4,4.3,7.4,3.9
62.4755,10.3,75.6,12.2,1.2,1,9,75.4,6.5,18.6,1.4,6.9,0.7
59.9664,11.7,74.9,14.2,0.0,0,9,83.6,6.6,18.8,3.6,7.0,3.1
59.9664,12.3,76.6,11.5,0.0,0,9,83.4,6.6,18.9,3.0,7.0,2.4
54.5738,13.9,69.8,11.8,0.0,0,9,84.6,6.8,19.2,3.6,7.2,3.1
54.5738,11.7,70.8,13.9,0.0,0,9,84.2,6.7,18.8,3.8,7.1,3.3
54.5738,9.3,65.3,12.5,0.0,1,9,84.7,6.6,18.4,3.8,7.0,3.3
55.9587,10.2,58.4,17.9,0.3,0,9,85.0,6.8,18.5,5.2,7.1,4.7
58.4565,8.4,68.6,15.0,0.0,0,9,84.2,6.5,18.2,4.0,6.9,3.5
58.4565,11.6,61.3,17.9,0.0,0,9,85.0,6.9,18.8,5.2,7.2,4.7
58.4565,9.4,68.1,13.6,0.0,1,9,84.4,6.6,18.4,3.8,7.0,3.3
54.5262,10.8,73.7,11.0,0.0,0,9,83.8,6.6,18.6,3.1,7.0,2.5
54.5262,10.6,64.7,16.5,0.0,0,9,84.9,6.7,18.6,4.8,7.1,4.3
56.3771,10.7,40.1,15.4,0.0,0,5,86.8,7.9,19.3,5.9,7.9,5.6
56.3771,12.4,44.1,7.5,0.0,0,5,86.4,8.0,19.6,3.7,8.0,3.5
56.3771,17.9,46.0,9.3,0.0,1,6,87.0,8.7,21.6,4.5,8.7,4.5
50.5624,11.7,82.6,7.5,8.6,0,5,38.6,3.2,7.7,0.0,3.2,0.0
50.5624,11.9,80.1,13.6,0.0,0,6,82.8,6.7,20.5,3.1,7.4,2.6
50.5624,11.2,77.2,15.0,0.0,1,6,83.2,6.7,20.4,3.5,7.4,3.1
62.959,20.2,36.2,16.2,0.0,0,6,89.0,9.6,22.0,8.4,9.6,8.6
56.3993,19.1,44.2,6.4,1.8,0,6,79.1,7.9,21.8,1.4,8.3,0.8
56.3993,19.1,60.8,7.5,4.0,0,6,65.1,5.4,17.7,0.8,6.1,0.4
56.3993,18.9,62.1,10.4,0.8,1,6,82.9,8.0,21.8,2.7,8.3,2.4
63.5945,16.8,37.3,15.0,0.0,0,6,88.2,9.0,21.4,7.0,9.0,7.1
63.5945,18.7,37.0,11.8,0.0,0,6,88.5,9.3,21.8,6.3,9.3,6.5
63.5945,20.1,44.8,12.5,0.0,1,6,87.6,9.1,22.0,5.7,9.1,5.9
46.5817,17.7,62.4,17.9,0.0,0,6,85.0,7.9,21.6,5.2,8.3,5.1
46.5817,19.3,68.2,28.6,0.6,0,6,83.8,7.7,21.9,7.6,8.2,7.3
46.5817,22.1,63.1,32.2,3.0,1,6,76.7,6.0,19.9,4.3,6.8,3.8
59.8369,19.8,65.3,19.7,2.8,0,6,72.9,5.8,22.0,1.9,7.0,1.0
59.8369,13.7,47.9,16.8,0.0,0,6,86.2,8.0,20.9,5.8,8.2,5.7
59.8369,16.9,46.7,16.2,0.0,1,6,86.8,8.5,21.4,6.1,8.5,6.0
61.9892,13.1,46.0,23.2,0.0,0,6,86.4,8.0,20.8,8.2,8.2,7.8
61.9892,20.1,44.8,11.8,0.0,1,6,87.6,9.1,22.0,5.5,9.1,5.7
50.7526,18.7,65.8,21.1,0.8,0,6,82.8,7.8,21.8,4.6,8.2,4.5
50.7526,22.1,55.5,17.8,0.0,0,6,86.4,8.7,22.4,6.3,8.8,6.3
50.7526,26.9,43.5,15.7,0.0,1,6,89.1,10.2,23.2,8.3,10.2,8.7
49.8906,20.3,48.6,32.2,0.3,0,6,87.3,8.9,22.1,14.7,8.9,13.2
53.5597,14.0,68.1,35.8,0.0,0,6,84.8,7.3,20.9,12.4,7.8,10.9
53.5597,12.0,71.7,28.6,0.8,0,6,80.8,7.0,20.6,5.2,7.6,4.9
53.5597,17.0,72.0,28.6,0.0,1,6,84.6,7.3,21.5,8.4,7.9,7.8
53.2083,19.8,45.5,21.1,0.0,0,6,87.6,9.0,22.0,8.8,9.0,8.7
53.2083,25.2,43.9,13.0,0.0,0,6,88.6,9.9,22.9,6.7,9.9,7.1
53.2083,28.6,51.0,11.8,0.0,1,6,88.1,9.8,23.6,5.9,9.8,6.3
55.8347,25.8,34.9,8.6,0.1,0,6,90.2,10.6,23.0,6.8,10.5,7.4
55.8347,27.9,41.8,4.3,0.0,0,6,89.2,10.4,23.4,4.7,10.4,5.2
55.8347,28.3,39.1,11.5,1.5,1,6,87.0,10.7,23.5,5.0,10.6,5.6
53.1408,28.6,51.0,11.8,0.0,0,6,88.1,9.8,23.6,5.9,9.8,6.3
53.1408,29.1,51.0,16.2,0.7,0,6,87.7,9.9,23.6,7.0,9.9,7.4
53.1408,26.4,51.3,12.2,0.0,1,6,87.7,9.5,23.2,5.7,9.5,6.0
55.3011,32.2,52.7,15.7,0.0,0,6,88.5,10.1,24.2,7.6,10.1,8.0
55.3011,28.0,58.1,10.4,0.2,0,6,86.9,9.2,23.4,4.6,9.3,4.8
55.3011,29.6,66.0,11.5,0.2,1,6,85.9,8.7,23.7,4.3,9.1,4.4
49.9371,31.8,44.1,25.1,2.0,0,6,87.8,9.5,24.1,11.1,9.6,10.9
49.9371,23.6,50.1,32.2,0.1,0,6,87.6,9.2,22.7,15.4,9.2,13.8
49.9371,23.3,43.6,21.4,0.0,1,6,88.5,9.6,22.6,10.2,9.6,10.1
53.3216,17.0,79.5,32.2,0.4,0,6,83.2,7.0,21.5,8.4,7.7,7.8
53.3216,21.0,65.9,25.1,0.0,0,6,85.0,8.0,22.2,7.5,8.4,7.3
53.3216,18.0,78.0,28.6,0.1,1,6,83.7,7.1,21.6,7.5,7.8,7.0
58.5644,26.8,59.0,10.4,0.3,0,6,86.6,9.0,23.2,4.4,9.1,4.5
58.5644,27.9,70.2,15.4,2.7,0,6,75.9,6.2,23.4,1.8,7.5,0.9
58.5644,21.9,69.7,14.7,0.7,1,6,83.1,7.8,22.3,3.4,8.3,3.2
58.5536,27.9,70.2,15.4,2.7,0,6,75.9,6.2,23.4,1.8,7.5,0.9
58.5536,21.9,69.7,14.7,0.7,0,6,83.1,7.8,22.3,3.4,8.3,3.2
58.5536,25.2,63.3,9.6,0.0,1,6,85.7,8.5,22.9,3.8,8.8,3.8
54.6788,23.2,65.1,14.2,1.5,0,6,79.8,8.2,22.6,2.3,8.6,1.9
54.6788,26.2,50.5,14.2,0.0,0,6,87.8,9.6,23.1,6.4,9.6,6.7
54.6788,28.4,44.3,11.5,0.0,1,6,89.1,10.3,23.5,6.7,10.3,7.3
59.1709,24.8,70.1,6.4,0.1,0,6,85.0,8.0,22.9,2.9,8.5,2.7
59.1709,28.3,61.9,7.2,0.0,0,6,86.3,8.9,23.5,3.6,9.1,3.6
59.1709,29.4,61.7,9.0,0.0,1,6,86.5,9.1,23.7,4.1,9.3,4.2
55.4662,26.8,58.3,6.1,0.0,0,6,86.6,9.1,23.2,3.6,9.2,3.6
55.4662,28.1,59.1,8.6,0.1,0,6,86.7,9.1,23.5,4.1,9.2,4.2
55.4662,28.7,60.6,9.0,0.0,1,6,86.6,9.1,23.6,4.1,9.3,4.2
54.9091,27.7,59.2,9.0,0.0,0,6,86.6,9.1,23.4,4.1,9.2,4.2
54.9091,29.8,53.3,9.3,0.1,0,6,87.9,9.8,23.8,5.1,9.8,5.5
54.9091,30.7,49.0,6.4,0.0,1,6,88.7,10.3,23.9,4.9,10.3,5.4
55.4655,29.7,59.0,11.5,0.0,0,6,87.0,9.3,23.8,5.0,9.4,5.2
55.4655,25.7,78.2,10.7,1.4,0,6,77.2,7.5,23.0,1.5,8.3,0.8
55.4655,26.7,78.1,10.4,8.7,1,6,56.3,4.2,11.2,0.5,4.3,0.2
54.9049,30.7,49.0,6.4,0.0,0,6,88.7,10.3,23.9,4.9,10.3,5.4
54.9049,30.2,61.0,8.2,1.4,0,6,82.9,9.2,23.8,2.4,9.4,2.2
54.9049,28.1,67.7,10.1,2.5,1,6,76.0,6.6,23.5,1.4,7.8,0.7
55.9955,31.7,58.9,10.4,0.1,0,6,87.4,9.5,24.1,5.0,9.6,5.3
55.9955,30.6,69.1,8.2,0.6,0,6,85.1,8.6,23.9,3.2,9.1,3.2
55.9955,24.8,74.8,11.0,1.5,1,6,77.3,7.7,22.9,1.5,8.4,0.8
58.8634,25.3,71.0,14.2,0.0,0,6,85.0,8.0,23.0,4.3,8.6,4.3
58.8634,26.3,66.0,13.9,0.1,0,6,85.5,8.5,23.1,4.5,8.9,4.6
58.8634,27.5,63.0,13.9,0.0,1,6,86.1,8.8,23.4,4.9,9.1,5.0
51.2946,32.3,48.6,10.4,0.0,0,6,89.1,10.5,24.2,6.4,10.5,7.0
51.2946,29.8,53.4,12.5,0.3,0,6,87.9,9.8,23.8,5.9,9.8,6.3
51.2946,28.1,56.2,15.0,0.2,1,6,87.2,9.4,23.5,6.1,9.4,6.4
62.9015,31.1,47.6,11.8,0.0,0,6,89.1,10.4,24.0,6.8,10.4,7.4
62.9015,29.6,48.2,13.3,0.0,0,6,88.8,10.2,23.7,7.0,10.2,7.5
62.9015,30.9,46.9,18.7,0.0,1,6,89.3,10.5,24.0,9.9,10.5,10.3
55.1858,25.8,77.0,8.2,0.4,0,6,84.9,7.6,23.0,3.1,8.3,2.9
55.1858,26.7,63.9,13.3,1.0,0,6,83.6,8.6,23.2,3.4,8.9,3.3
55.1858,31.3,52.7,9.0,0.0,1,7,88.3,9.6,24.3,5.3,9.7,5.6
53.5169,28.3,59.3,10.4,0.0,0,6,86.7,9.2,23.5,4.5,9.3,4.7
53.5169,31.3,51.4,11.0,0.0,0,7,88.5,9.7,24.3,6.0,9.7,6.4
53.5169,33.2,51.0,10.1,0.0,1,7,88.9,9.9,24.7,6.1,9.9,6.5
60.8029,26.2,71.5,16.8,0.0,0,7,85.0,7.8,23.4,4.9,8.5,4.9
60.8029,27.1,55.7,21.4,0.0,0,7,87.2,8.9,23.6,8.4,9.2,8.4
60.8029,25.8,46.9,12.2,0.0,1,7,88.3,9.4,23.3,6.2,9.4,6.5
62.8573,24.6,43.3,17.1,0.0,0,7,88.7,9.4,23.1,8.4,9.4,8.5
62.8573,25.4,58.8,17.9,0.2,0,7,86.4,8.6,23.3,6.3,8.9,6.4
62.8573,24.2,60.9,17.9,0.0,1,7,86.0,8.3,23.1,6.0,8.7,6.0
55.786,26.3,72.8,10.4,2.6,0,7,72.6,5.7,23.4,1.2,7.1,0.6
55.786,20.6,76.4,9.6,0.8,1,7,80.9,7.2,22.4,2.0,8.0,1.3
55.6007,33.4,52.6,13.3,0.0,0,7,88.7,9.8,24.7,6.9,9.8,7.3
55.6007,32.3,52.4,20.5,0.2,0,7,88.7,9.7,24.5,10.0,9.7,10.0
55.6007,28.3,55.1,12.2,0.0,1,7,87.4,9.1,23.8,5.5,9.3,5.7
53.0273,30.2,60.2,11.8,0.0,0,7,86.9,8.9,24.1,5.0,9.3,5.2
53.0273,33.1,66.4,21.4,0.3,0,7,86.5,8.7,24.7,7.6,9.3,7.7
53.0273,25.4,58.7,25.1,0.0,1,7,86.5,8.6,23.3,9.2,8.9,9.0
63.0275,21.9,48.9,15.4,0.0,0,7,87.3,8.8,22.6,6.3,8.9,6.4
63.0275,26.7,49.8,11.8,0.0,0,7,88.0,9.3,23.5,5.8,9.3,6.0
63.0275,28.9,48.0,17.1,0.0,1,7,88.7,9.7,23.9,8.4,9.7,8.6
63.0422,28.9,54.5,14.7,0.3,0,7,87.6,9.2,23.9,6.4,9.4,6.7
63.0422,31.4,61.3,15.4,0.0,0,7,87.0,9.0,24.4,6.1,9.4,6.4
63.0422,26.8,74.2,16.6,0.0,1,7,85.0,7.7,23.5,4.9,8.5,4.9
63.1476,31.4,54.9,12.2,0.0,0,7,88.0,9.4,24.4,5.9,9.6,6.2
63.1476,30.7,66.4,9.6,0.0,0,7,86.0,8.5,24.2,3.9,9.1,4.0
63.1476,29.3,58.9,10.4,0.0,1,7,87.0,8.9,24.0,4.7,9.2,4.9
55.7011,16.3,77.8,11.5,0.0,0,7,83.6,6.9,21.6,3.1,7.7,2.7
55.7011,20.9,72.9,6.4,0.0,0,7,85.0,7.4,22.5,2.9,8.1,2.6
55.7011,22.9,64.1,6.4,0.2,1,7,85.3,8.0,22.8,3.0,8.5,2.8
57.5919,20.1,78.2,10.1,0.0,0,7,83.9,7.1,22.3,3.0,7.9,2.6
57.5919,20.2,79.1,10.1,0.0,0,7,83.8,7.0,22.3,3.0,7.8,2.6
57.5919,19.4,84.5,10.4,0.0,1,7,82.5,6.7,22.2,2.6,7.6,2.1
63.7363,22.8,67.9,10.7,0.5,0,7,85.0,7.8,22.8,3.6,8.4,3.5
63.7363,21.8,68.9,10.7,0.0,0,7,85.0,7.7,22.6,3.6,8.3,3.4
63.7363,23.1,49.8,25.1,0.0,1,7,87.5,8.9,22.9,10.6,9.0,10.2
53.588,27.9,57.3,11.0,0.0,0,7,87.0,8.9,23.7,4.9,9.2,5.1
53.588,30.7,60.7,14.2,0.0,0,7,87.0,8.9,24.2,5.7,9.3,5.9
53.588,24.7,78.2,22.2,13.0,1,7,57.7,3.8,8.2,1.1,3.7,0.4
63.0454,18.4,91.9,11.5,8.6,0,7,35.3,3.0,10.2,0.0,3.5,0.0
63.0454,22.8,59.8,20.8,0.0,0,7,85.9,8.3,22.8,6.8,8.7,6.8
63.0454,19.4,56.3,20.8,0.0,1,7,85.9,8.1,22.2,6.8,8.5,6.7
63.8658,23.1,52.4,14.2,0.0,0,7,87.0,8.7,22.9,5.7,8.9,5.8
63.8658,17.2,51.9,17.9,0.0,0,7,86.2,8.1,21.8,6.1,8.4,6.0
63.8658,17.8,50.7,17.6,0.0,1,7,86.4,8.2,21.9,6.2,8.5,6.1
63.8673,17.2,51.9,17.9,0.0,0,7,86.2,8.1,21.8,6.1,8.4,6.0
63.8673,17.8,50.7,17.6,0.0,0,7,86.4,8.2,21.9,6.2,8.5,6.1
63.8673,20.9,49.8,14.2,0.0,1,7,87.0,8.6,22.5,5.7,8.8,5.8
63.4802,17.6,50.7,16.8,0.0,0,7,86.4,8.2,21.9,6.0,8.5,6.0
63.4802,20.7,51.3,15.0,0.0,0,7,86.8,8.5,22.4,5.8,8.7,5.8
63.4802,20.7,71.6,9.3,5.0,1,7,60.0,4.5,16.6,0.7,5.4,0.3
63.8053,18.9,61.0,17.9,0.0,0,7,85.2,7.8,22.1,5.3,8.3,5.2
63.8053,21.2,66.6,17.9,0.0,0,7,85.0,7.7,22.5,5.2,8.3,5.1
63.8053,17.2,80.0,17.9,1.9,1,7,71.0,5.6,21.8,1.6,6.8,0.8
63.2467,28.6,52.6,11.5,0.0,0,7,87.8,9.3,23.9,5.6,9.4,5.9
63.2467,24.3,64.6,10.1,0.0,0,7,85.4,8.1,23.1,3.7,8.6,3.6
63.2467,27.2,62.8,8.6,0.0,1,7,86.0,8.5,23.6,3.7,8.9,3.7
63.526,17.2,69.9,13.9,5.0,0,7,60.1,4.3,16.0,0.8,5.1,0.3
63.526,21.3,56.5,7.5,0.0,0,7,86.1,8.3,22.5,3.6,8.6,3.5
63.526,26.1,50.2,13.6,0.0,1,7,87.8,9.2,23.4,6.2,9.3,6.4
59.034,24.8,73.2,7.8,0.9,0,7,81.3,7.6,23.2,1.9,8.4,1.2
59.034,27.4,65.5,7.8,0.1,0,7,85.7,8.3,23.6,3.4,8.8,3.3
59.034,28.8,60.0,10.7,0.0,1,7,86.7,8.8,23.9,4.6,9.2,4.8
63.454,26.1,50.2,13.6,0.0,0,7,87.8,9.2,23.4,6.2,9.3,6.4
63.454,20.1,68.3,13.3,3.0,0,7,69.6,5.3,19.8,1.2,6.4,0.6
63.454,17.3,51.8,16.5,0.0,1,7,86.2,8.1,21.8,5.7,8.4,5.6
63.853,20.1,65.7,13.9,1.7,0,7,77.2,6.9,22.3,1.8,7.8,1.0
63.853,16.6,50.8,16.2,0.0,0,7,86.2,8.0,21.7,5.6,8.3,5.5
63.853,19.2,52.1,13.0,0.0,1,7,86.4,8.3,22.2,4.9,8.6,4.9
63.9572,16.2,57.1,34.9,0.0,0,7,85.4,7.7,21.6,12.9,8.1,11.4
63.9572,19.4,58.6,21.4,0.0,0,7,85.6,8.0,22.2,6.7,8.4,6.6
63.9572,21.6,60.6,10.7,0.0,1,7,85.6,8.1,22.6,3.9,8.5,3.8
63.8681,19.2,52.1,13.0,0.0,0,7,86.4,8.3,22.2,4.9,8.6,4.9
63.8681,22.1,52.7,10.7,0.0,0,7,86.7,8.6,22.7,4.6,8.8,4.6
63.8681,31.2,50.2,15.7,0.2,1,7,88.8,9.8,24.3,8.0,9.8,8.3
63.0956,22.8,56.1,9.0,0.0,0,7,86.3,8.5,22.8,4.0,8.8,4.0
63.0956,25.7,50.0,16.5,0.0,0,7,87.8,9.1,23.3,7.2,9.2,7.3
63.0956,25.6,67.0,23.2,1.5,1,8,81.3,7.8,22.6,4.2,8.4,4.1
62.3957,26.9,49.4,15.0,0.0,0,7,88.1,9.3,23.5,6.9,9.3,7.1
62.3957,27.9,63.3,20.8,2.7,0,8,79.3,6.1,23.0,3.0,7.3,2.5
62.3957,27.4,53.6,16.2,0.0,1,8,87.5,8.7,22.9,6.8,8.9,6.8
63.3808,23.1,68.0,15.7,0.2,0,8,85.0,7.6,22.2,4.6,8.2,4.5
63.3808,28.6,52.0,14.2,0.0,0,8,88.0,8.9,23.2,6.6,9.1,6.7
63.3808,29.8,51.6,16.2,0.0,1,8,88.3,9.1,23.4,7.6,9.2,7.7
63.3527,28.6,52.8,14.2,0.0,0,8,87.9,8.9,23.2,6.5,9.1,6.6
63.3527,29.8,51.5,16.5,0.0,0,8,88.3,9.1,23.4,7.7,9.2,7.8
63.3527,20.2,49.0,14.7,0.0,1,8,87.0,8.2,21.6,5.8,8.4,5.7
63.414,27.6,64.5,8.2,0.0,0,8,85.8,8.1,23.0,3.6,8.6,3.5
63.414,25.6,64.4,12.5,0.0,0,8,85.6,8.0,22.6,4.3,8.5,4.2
63.414,26.2,62.4,8.6,0.0,1,8,86.0,8.1,22.7,3.7,8.6,3.6
63.3113,25.6,63.4,15.0,0.3,0,8,85.8,8.0,22.6,5.0,8.5,5.0
63.3113,26.2,63.9,8.2,0.0,0,8,85.7,8.0,22.7,3.5,8.5,3.4
63.3113,26.7,62.0,7.8,0.0,1,8,86.1,8.2,22.8,3.6,8.6,3.5
63.3109,26.2,63.9,8.2,0.0,0,8,85.7,8.0,22.7,3.5,8.5,3.4
63.3109,26.7,62.0,7.8,0.0,0,8,86.1,8.2,22.8,3.6,8.6,3.5
63.3109,28.7,62.4,9.0,0.0,1,8,86.3,8.3,23.2,4.0,8.8,4.0
63.3321,26.7,62.2,7.5,0.0,0,8,86.0,8.2,22.8,3.5,8.6,3.4
63.3321,28.7,61.7,8.6,0.0,0,8,86.4,8.4,23.2,3.9,8.8,3.9
63.3321,28.7,63.7,10.7,0.0,1,8,86.1,8.2,23.2,4.2,8.7,4.2
63.1322,28.6,59.1,10.4,0.0,0,8,86.8,8.5,23.2,4.6,8.9,4.7
63.1322,29.4,59.6,12.2,0.0,0,8,86.9,8.5,23.3,5.1,8.9,5.2
63.1322,23.1,78.0,19.4,0.4,1,8,84.3,7.1,22.2,5.1,7.9,4.9
64.654,27.7,59.2,11.5,0.0,0,8,86.7,8.4,23.0,4.8,8.8,4.9
64.654,26.8,63.0,11.8,0.0,0,8,86.0,8.1,22.8,4.4,8.6,4.4
64.654,23.3,76.6,15.0,0.0,1,8,84.6,7.2,22.2,4.2,8.0,4.0
60.9454,31.7,63.9,11.0,0.2,0,8,86.6,8.4,23.7,4.6,8.9,4.7
60.9454,27.9,58.6,15.0,0.0,0,8,86.8,8.5,23.0,5.8,8.8,5.9
60.9454,23.2,67.1,13.9,0.0,1,8,85.0,7.7,22.2,4.2,8.2,4.1
57.7201,27.3,68.4,21.4,0.2,0,8,85.3,7.9,22.9,6.5,8.5,6.4
57.7201,23.6,70.7,11.0,0.0,0,8,85.0,7.5,22.3,3.7,8.1,3.5
57.7201,29.3,72.9,11.8,0.0,1,8,85.0,7.7,23.3,3.8,8.4,3.7
63.394,19.5,92.7,11.0,1.1,0,8,73.4,6.3,21.5,1.2,7.3,0.6
63.394,25.7,81.2,11.8,0.2,0,8,84.0,7.0,22.6,3.3,7.9,3.0
63.394,29.1,64.7,12.5,0.0,1,8,86.1,8.2,23.2,4.6,8.7,4.6
62.8676,24.8,81.5,12.5,0.1,0,8,83.8,7.0,22.5,3.4,7.9,3.1
62.8676,28.6,68.5,11.8,0.0,0,8,85.4,7.9,23.2,4.0,8.5,3.9
62.8676,31.3,62.3,14.2,0.0,1,8,86.8,8.5,23.6,5.5,8.9,5.6
63.7796,28.1,73.6,10.7,0.0,0,8,85.0,7.6,23.1,3.6,8.3,3.4
63.7796,29.4,68.5,15.4,0.0,0,8,85.5,8.0,23.3,4.9,8.6,4.9
63.7796,33.1,71.0,14.7,1.7,1,8,81.6,7.2,24.0,2.8,8.2,2.5
52.2469,29.7,76.1,8.2,0.5,0,8,85.0,7.5,23.4,3.2,8.3,3.0
52.2469,27.6,81.9,9.3,1.9,0,8,72.6,5.9,23.0,1.1,7.2,0.6
52.2469,27.7,71.9,9.3,0.1,1,8,85.0,7.7,23.0,3.4,8.4,3.2
62.912,27.4,67.5,21.4,0.7,0,8,84.7,7.9,22.9,5.9,8.5,5.9
62.912,18.1,67.9,14.2,0.6,0,8,83.5,7.3,21.3,3.5,7.9,3.2
62.912,19.2,70.1,8.2,1.0,1,8,79.9,7.3,21.5,1.7,7.9,0.9
62.3459,20.7,56.9,10.1,0.0,0,8,86.0,7.9,21.7,4.0,8.3,3.9
62.3459,19.4,58.6,8.6,0.2,0,8,85.6,7.8,21.5,3.5,8.2,3.3
62.3459,20.4,57.4,8.6,0.2,1,8,85.8,7.9,21.7,3.6,8.3,3.4
60.9537,19.6,65.0,8.6,0.0,0,8,85.0,7.5,21.5,3.2,8.0,2.9
60.9537,18.9,69.0,7.2,0.0,0,8,85.0,7.3,21.4,3.0,7.9,2.6
60.9537,23.7,67.1,8.2,0.0,1,8,85.0,7.7,22.3,3.2,8.3,3.0
64.6161,19.6,65.5,7.2,0.0,0,8,85.0,7.5,21.5,3.0,8.0,2.7
64.6161,20.7,69.2,13.9,0.0,0,8,85.0,7.4,21.7,4.2,8.0,4.0
64.6161,17.8,66.8,11.5,1.1,1,8,79.8,7.3,21.2,2.0,7.8,1.3
64.6189,20.7,69.2,13.9,0.0,0,8,85.0,7.4,21.7,4.2,8.0,4.0
64.6189,17.8,66.8,11.5,1.1,0,8,79.8,7.3,21.2,2.0,7.8,1.3
64.6189,19.6,60.9,12.2,0.0,1,8,85.3,7.7,21.5,4.1,8.1,3.9
60.9812,23.6,59.3,15.0,0.0,0,8,86.1,8.1,22.3,5.2,8.5,5.2
60.9812,17.6,75.3,17.1,4.8,0,8,59.6,4.0,15.7,0.9,4.9,0.4
60.9812,19.1,65.6,16.5,0.1,1,8,85.0,7.4,21.4,4.8,7.9,4.6
63.3624,20.0,61.8,15.4,0.0,0,8,85.3,7.7,21.6,4.8,8.1,4.6
63.3624,18.2,69.7,13.3,1.7,0,8,75.3,6.4,21.3,1.5,7.3,0.8
63.3624,19.8,70.0,14.2,0.0,1,8,85.0,7.3,21.6,4.3,7.9,4.1
60.6123,18.8,60.1,17.9,0.1,0,8,85.3,7.6,21.4,5.4,8.1,5.2
60.6123,14.3,76.0,15.4,0.3,0,8,83.7,6.8,20.6,3.8,7.5,3.4
60.6123,11.8,90.6,12.2,2.4,1,8,58.1,4.4,20.1,0.7,5.7,0.3
63.4102,19.8,69.4,14.2,0.0,0,8,85.0,7.3,21.6,4.3,7.9,4.1
63.4102,17.3,68.3,14.2,0.0,0,8,85.0,7.2,21.1,4.3,7.8,4.0
63.4102,15.1,75.9,11.0,0.1,1,8,83.8,6.8,20.7,3.1,7.5,2.7
62.1244,19.0,83.0,10.7,0.6,0,8,82.4,6.7,21.4,2.6,7.5,2.1
62.1244,17.0,78.9,10.7,0.0,0,8,83.5,6.8,21.1,3.0,7.5,2.6
62.1244,20.5,77.6,21.4,1.0,1,8,79.7,7.0,21.7,3.2,7.8,2.9
57.5539,12.4,64.1,12.2,0.4,0,8,85.0,7.0,20.2,3.9,7.5,3.5
57.5539,15.7,64.3,11.8,1.2,0,8,78.9,7.2,20.8,1.8,7.7,0.9
57.5539,22.2,61.9,10.1,0.0,1,8,85.5,7.8,22.0,3.8,8.3,3.6
